model - 1577686734,1577686757.315,0.79,0.1495,0.84,0.123
model - 1577686734,1577686757.341,0.71,0.1724,0.74,0.1869
model - 1577686734,1577686757.366,0.79,0.1625,0.81,0.1379
model - 1577686734,1577686757.392,0.67,0.195,0.69,0.177
model - 1577686734,1577686757.416,0.77,0.1841,0.83,0.1052
model - 1577686734,1577686757.441,0.78,0.136,0.77,0.1438
model - 1577686734,1577686757.467,0.78,0.1362,0.78,0.1518
model - 1577686734,1577686757.493,0.8,0.1522,0.74,0.1558
model - 1577686734,1577686757.518,0.79,0.1509,0.75,0.1889
model - 1577686734,1577686757.549,0.67,0.1992,0.79,0.1441
model - 1577686734,1577686757.575,0.77,0.1486,0.75,0.1813
model - 1577686734,1577686757.605,0.81,0.1403,0.81,0.1378
model - 1577686734,1577686757.63,0.69,0.2053,0.77,0.1776
model - 1577686734,1577686757.655,0.73,0.1515,0.79,0.1425
model - 1577686734,1577686757.68,0.67,0.2189,0.72,0.1766
model - 1577686734,1577686757.707,0.79,0.1528,0.76,0.1462
model - 1577686734,1577686757.731,0.79,0.1499,0.76,0.1488
model - 1577686734,1577686757.756,0.73,0.1776,0.78,0.1335
model - 1577686734,1577686757.782,0.79,0.1415,0.78,0.1344
model - 1577686734,1577686757.807,0.82,0.1297,0.74,0.1677
model - 1577686734,1577686757.831,0.72,0.171,0.69,0.1955
model - 1577686734,1577686757.855,0.76,0.1688,0.79,0.1497
model - 1577686734,1577686757.88,0.85,0.1405,0.78,0.1525
model - 1577686734,1577686757.904,0.78,0.1637,0.84,0.1344
model - 1577686734,1577686757.929,0.78,0.1489,0.78,0.1627
model - 1577686734,1577686757.954,0.77,0.1468,0.83,0.1281
model - 1577686734,1577686757.978,0.77,0.1454,0.73,0.167
model - 1577686734,1577686758.003,0.72,0.1959,0.76,0.1692
model - 1577686734,1577686758.027,0.8,0.1586,0.8,0.1401
model - 1577686734,1577686758.056,0.75,0.1621,0.7,0.1986
model - 1577686734,1577686758.083,0.74,0.1544,0.86,0.1228
model - 1577686734,1577686758.108,0.84,0.1284,0.81,0.1409
model - 1577686734,1577686758.133,0.79,0.1626,0.79,0.1401
model - 1577686734,1577686758.159,0.79,0.1644,0.78,0.1576
model - 1577686734,1577686758.183,0.76,0.1716,0.82,0.1278
model - 1577686734,1577686758.209,0.87,0.1187,0.78,0.1598
model - 1577686734,1577686758.235,0.79,0.1374,0.77,0.1614
model - 1577686734,1577686758.268,0.78,0.1454,0.77,0.1587
model - 1577686734,1577686758.296,0.84,0.1188,0.84,0.1379
model - 1577686734,1577686758.321,0.8,0.1325,0.86,0.1331
model - 1577686734,1577686758.345,0.79,0.1498,0.78,0.1479
model - 1577686734,1577686758.371,0.7,0.1682,0.67,0.2059
model - 1577686734,1577686758.396,0.76,0.1527,0.77,0.1458
model - 1577686734,1577686758.423,0.8,0.1534,0.74,0.1654
model - 1577686734,1577686758.447,0.79,0.1544,0.77,0.1531
model - 1577686734,1577686758.474,0.73,0.1783,0.7,0.1944
model - 1577686734,1577686758.491,0.83,0.1057,0.75,0.1645
model - 1577686734,1577686758.52,0.82,0.1194,0.79,0.1519
model - 1577686734,1577686758.547,0.79,0.1318,0.72,0.1829
model - 1577686734,1577686758.572,0.8,0.1583,0.85,0.1106
model - 1577686734,1577686758.606,0.84,0.0999,0.71,0.1883
model - 1577686734,1577686758.635,0.77,0.1562,0.74,0.1858
model - 1577686734,1577686758.66,0.75,0.1625,0.81,0.1384
model - 1577686734,1577686758.687,0.88,0.1091,0.78,0.1502
model - 1577686734,1577686758.711,0.76,0.1504,0.72,0.1666
model - 1577686734,1577686758.741,0.87,0.1124,0.72,0.1915
model - 1577686734,1577686758.765,0.82,0.1387,0.81,0.1577
model - 1577686734,1577686758.79,0.8,0.1385,0.79,0.1616
model - 1577686734,1577686758.815,0.75,0.1583,0.8,0.1334
model - 1577686734,1577686758.841,0.83,0.1187,0.72,0.1803
model - 1577686734,1577686758.866,0.75,0.1739,0.75,0.1494
model - 1577686734,1577686758.891,0.86,0.1136,0.8,0.1359
model - 1577686734,1577686758.916,0.82,0.1137,0.68,0.2152
model - 1577686734,1577686758.942,0.82,0.1377,0.71,0.1687
model - 1577686734,1577686758.967,0.73,0.1774,0.71,0.1811
model - 1577686734,1577686758.991,0.82,0.119,0.77,0.1598
model - 1577686734,1577686759.018,0.82,0.1286,0.8,0.1519
model - 1577686734,1577686759.044,0.75,0.1799,0.75,0.1688
model - 1577686734,1577686759.071,0.77,0.1452,0.81,0.1547
model - 1577686734,1577686759.098,0.77,0.1625,0.75,0.147
model - 1577686734,1577686759.124,0.81,0.1235,0.83,0.1484
model - 1577686734,1577686759.15,0.75,0.1606,0.81,0.1494
model - 1577686734,1577686759.175,0.84,0.1168,0.86,0.1136
model - 1577686734,1577686759.199,0.76,0.1745,0.74,0.1747
model - 1577686734,1577686759.223,0.84,0.1341,0.84,0.1265
model - 1577686734,1577686759.253,0.86,0.1053,0.77,0.1591
model - 1577686734,1577686759.281,0.87,0.1169,0.79,0.138
model - 1577686734,1577686759.309,0.75,0.1636,0.7,0.1813
model - 1577686734,1577686759.336,0.78,0.1484,0.79,0.1286
model - 1577686734,1577686759.363,0.84,0.1501,0.81,0.1485
model - 1577686734,1577686759.389,0.79,0.1336,0.78,0.1519
model - 1577686734,1577686759.414,0.81,0.1506,0.84,0.1044
model - 1577686734,1577686759.439,0.8,0.1278,0.76,0.1679
model - 1577686734,1577686759.465,0.81,0.1319,0.78,0.1466
model - 1577686734,1577686759.491,0.81,0.135,0.71,0.1901
model - 1577686734,1577686759.515,0.84,0.1162,0.79,0.1636
model - 1577686734,1577686759.54,0.83,0.1208,0.78,0.1436
model - 1577686734,1577686759.564,0.88,0.0997,0.77,0.151
model - 1577686734,1577686759.59,0.74,0.1686,0.8,0.1663
model - 1577686734,1577686759.617,0.79,0.1384,0.73,0.1634
model - 1577686734,1577686759.643,0.81,0.152,0.82,0.1336
model - 1577686734,1577686759.669,0.8,0.1339,0.75,0.1641
model - 1577686734,1577686759.693,0.8,0.162,0.81,0.1301
model - 1577686734,1577686759.721,0.83,0.1183,0.84,0.1306
model - 1577686734,1577686759.745,0.77,0.1527,0.75,0.1641
model - 1577686734,1577686759.77,0.85,0.1038,0.77,0.144
model - 1577686734,1577686759.794,0.68,0.1954,0.75,0.175
model - 1577686734,1577686759.823,0.82,0.1422,0.77,0.156
model - 1577686734,1577686759.847,0.77,0.1734,0.81,0.1488
model - 1577686734,1577686759.872,0.78,0.1562,0.81,0.1386
model - 1577686734,1577686759.896,0.76,0.1671,0.8,0.1283
model - 1577686734,1577686759.924,0.73,0.1747,0.79,0.1468
model - 1577686734,1577686759.948,0.74,0.1658,0.77,0.1488
model - 1577686734,1577686759.972,0.77,0.1575,0.76,0.1769
model - 1577686734,1577686759.997,0.75,0.1839,0.82,0.1335
model - 1577686734,1577686760.026,0.81,0.1243,0.82,0.1462
model - 1577686734,1577686760.051,0.82,0.1486,0.85,0.1182
model - 1577686734,1577686760.08,0.72,0.1788,0.78,0.158
model - 1577686734,1577686760.112,0.83,0.1295,0.72,0.1728
model - 1577686734,1577686760.142,0.78,0.1442,0.76,0.1665
model - 1577686734,1577686760.168,0.84,0.1307,0.77,0.166
model - 1577686734,1577686760.193,0.81,0.1258,0.83,0.1411
model - 1577686734,1577686760.218,0.75,0.1616,0.72,0.1832
model - 1577686734,1577686760.246,0.75,0.1738,0.76,0.1669
model - 1577686734,1577686760.271,0.77,0.1474,0.82,0.1565
model - 1577686734,1577686760.296,0.81,0.1421,0.77,0.1616
model - 1577686734,1577686760.322,0.78,0.1569,0.75,0.1611
model - 1577686734,1577686760.35,0.81,0.1278,0.82,0.1314
model - 1577686734,1577686760.376,0.8,0.1255,0.75,0.184
model - 1577686734,1577686760.401,0.73,0.1915,0.84,0.1262
model - 1577686734,1577686760.434,0.79,0.1505,0.69,0.1849
model - 1577686734,1577686760.475,0.71,0.1828,0.68,0.1817
model - 1577686734,1577686760.507,0.87,0.1237,0.77,0.1669
model - 1577686734,1577686760.533,0.78,0.1409,0.79,0.1513
model - 1577686734,1577686760.558,0.76,0.1269,0.87,0.1204
model - 1577686734,1577686760.588,0.76,0.1675,0.73,0.1944
model - 1577686734,1577686760.613,0.71,0.186,0.7,0.1985
model - 1577686734,1577686760.639,0.71,0.1863,0.83,0.1317
model - 1577686734,1577686760.664,0.82,0.1362,0.78,0.1567
model - 1577686734,1577686760.693,0.79,0.1381,0.8,0.1517
model - 1577686734,1577686760.728,0.74,0.1685,0.73,0.1849
model - 1577686734,1577686760.754,0.81,0.1281,0.81,0.1525
model - 1577686734,1577686760.779,0.83,0.1096,0.75,0.1561
model - 1577686734,1577686760.809,0.79,0.1586,0.82,0.1191
model - 1577686734,1577686760.833,0.79,0.1399,0.75,0.1791
model - 1577686734,1577686760.858,0.74,0.1586,0.82,0.116
model - 1577686734,1577686760.885,0.88,0.1134,0.85,0.1323
model - 1577686734,1577686760.914,0.81,0.1373,0.75,0.159
model - 1577686734,1577686760.938,0.72,0.2051,0.82,0.1235
model - 1577686734,1577686760.963,0.71,0.1581,0.82,0.1396
model - 1577686734,1577686760.987,0.78,0.1576,0.79,0.1517
model - 1577686734,1577686761.016,0.76,0.1424,0.81,0.1544
model - 1577686734,1577686761.041,0.81,0.1346,0.81,0.1418
model - 1577686734,1577686761.066,0.79,0.1531,0.8,0.1559
model - 1577686734,1577686761.09,0.84,0.1154,0.68,0.1944
model - 1577686734,1577686761.121,0.81,0.1372,0.8,0.1505
model - 1577686734,1577686761.149,0.74,0.1631,0.82,0.1325
model - 1577686734,1577686761.173,0.8,0.1484,0.74,0.1505
model - 1577686734,1577686761.198,0.79,0.1455,0.78,0.1591
model - 1577686734,1577686761.226,0.87,0.1128,0.8,0.1248
model - 1577686734,1577686761.25,0.8,0.1391,0.73,0.1642
model - 1577686734,1577686761.275,0.74,0.1659,0.75,0.1804
model - 1577686734,1577686761.299,0.78,0.1322,0.8,0.1206
model - 1577686734,1577686761.326,0.8,0.1418,0.81,0.125
model - 1577686734,1577686761.352,0.8,0.1159,0.77,0.1669
model - 1577686734,1577686761.377,0.77,0.1518,0.75,0.1897
model - 1577686734,1577686761.401,0.78,0.1548,0.77,0.1555
model - 1577686734,1577686761.429,0.75,0.168,0.77,0.1559
model - 1577686734,1577686761.454,0.77,0.1547,0.83,0.1134
model - 1577686734,1577686761.479,0.76,0.1526,0.78,0.1559
model - 1577686734,1577686761.504,0.88,0.1035,0.75,0.1668
model - 1577686734,1577686761.532,0.86,0.1195,0.83,0.1094
model - 1577686734,1577686761.558,0.83,0.1304,0.78,0.1463
model - 1577686734,1577686761.582,0.82,0.1126,0.8,0.1482
model - 1577686734,1577686761.606,0.68,0.1955,0.81,0.1398
model - 1577686734,1577686761.632,0.72,0.1859,0.77,0.1515
model - 1577686734,1577686761.656,0.75,0.1702,0.8,0.1582
model - 1577686734,1577686761.684,0.77,0.1487,0.79,0.1525
model - 1577686734,1577686761.71,0.79,0.1408,0.83,0.1187
model - 1577686734,1577686761.736,0.77,0.1441,0.74,0.1633
model - 1577686734,1577686761.767,0.74,0.1551,0.75,0.1858
model - 1577686734,1577686761.8,0.77,0.1614,0.68,0.2034
model - 1577686734,1577686761.828,0.81,0.1439,0.82,0.1392
model - 1577686734,1577686761.854,0.83,0.1236,0.84,0.1354
model - 1577686734,1577686761.88,0.79,0.1476,0.76,0.148
model - 1577686734,1577686761.906,0.72,0.2009,0.81,0.1437
model - 1577686734,1577686761.93,0.79,0.1506,0.78,0.1529
model - 1577686734,1577686761.956,0.87,0.115,0.78,0.153
model - 1577686734,1577686761.981,0.8,0.1541,0.79,0.1515
model - 1577686734,1577686762.007,0.86,0.1004,0.72,0.1892
model - 1577686734,1577686762.031,0.78,0.144,0.84,0.1258
model - 1577686734,1577686762.057,0.73,0.1681,0.79,0.1325
model - 1577686734,1577686762.086,0.78,0.1562,0.82,0.1399
model - 1577686734,1577686762.113,0.86,0.1182,0.77,0.1684
model - 1577686734,1577686762.14,0.77,0.1603,0.75,0.1669
model - 1577686734,1577686762.169,0.82,0.1316,0.79,0.1567
model - 1577686734,1577686762.195,0.75,0.1643,0.8,0.1361
model - 1577686734,1577686762.22,0.79,0.1452,0.75,0.164
model - 1577686734,1577686762.245,0.88,0.1216,0.8,0.1483
model - 1577686734,1577686762.271,0.87,0.1035,0.78,0.1403
model - 1577686734,1577686762.295,0.76,0.1671,0.8,0.1424
model - 1577686734,1577686762.32,0.84,0.1147,0.85,0.1308
model - 1577686734,1577686762.344,0.84,0.1183,0.72,0.1662
model - 1577686734,1577686762.368,0.8,0.143,0.74,0.1769
model - 1577686734,1577686762.395,0.72,0.174,0.68,0.1953
model - 1577686734,1577686762.418,0.82,0.1054,0.74,0.1805
model - 1577686734,1577686762.444,0.87,0.1221,0.8,0.1391
model - 1577686734,1577686762.468,0.83,0.1185,0.87,0.112
model - 1577686734,1577686762.492,0.86,0.1266,0.77,0.1458
model - 1577686734,1577686762.518,0.75,0.1667,0.79,0.1178
model - 1577686734,1577686762.543,0.83,0.1283,0.77,0.1668
model - 1577686734,1577686762.567,0.82,0.1106,0.82,0.1301
model - 1577686734,1577686762.591,0.84,0.1121,0.74,0.1683
model - 1577686734,1577686762.615,0.83,0.1406,0.76,0.1642
model - 1577686734,1577686762.641,0.81,0.1289,0.82,0.148
model - 1577686734,1577686762.667,0.76,0.1469,0.78,0.168
model - 1577686734,1577686762.691,0.8,0.1484,0.82,0.1412
model - 1577686734,1577686762.715,0.82,0.1219,0.79,0.166
model - 1577686734,1577686762.739,0.84,0.1206,0.79,0.1363
model - 1577686734,1577686762.767,0.83,0.119,0.78,0.1369
model - 1577686734,1577686762.793,0.77,0.1637,0.74,0.1678
model - 1577686734,1577686762.824,0.78,0.1457,0.83,0.1381
model - 1577686734,1577686762.849,0.88,0.1029,0.81,0.1403
model - 1577686734,1577686762.878,0.8,0.1315,0.76,0.1691
model - 1577686734,1577686762.902,0.77,0.1512,0.79,0.148
model - 1577686734,1577686762.927,0.8,0.1317,0.81,0.1347
model - 1577686734,1577686762.951,0.76,0.1623,0.81,0.1536
model - 1577686734,1577686762.977,0.78,0.1434,0.82,0.1247
model - 1577686734,1577686763.003,0.83,0.1361,0.76,0.1601
model - 1577686734,1577686763.026,0.84,0.1169,0.77,0.1499
model - 1577686734,1577686763.051,0.79,0.1424,0.77,0.1609
model - 1577686734,1577686763.075,0.88,0.0934,0.76,0.146
model - 1577686734,1577686763.108,0.78,0.1598,0.74,0.1711
model - 1577686734,1577686763.137,0.81,0.1461,0.74,0.1741
model - 1577686734,1577686763.165,0.78,0.1484,0.74,0.1638
model - 1577686734,1577686763.191,0.79,0.1413,0.7,0.2054
model - 1577686734,1577686763.218,0.77,0.1525,0.79,0.1474
model - 1577686734,1577686763.246,0.81,0.1517,0.78,0.1514
model - 1577686734,1577686763.277,0.71,0.1898,0.75,0.1756
model - 1577686734,1577686763.305,0.76,0.1734,0.81,0.1225
model - 1577686734,1577686763.333,0.8,0.1232,0.72,0.1846
model - 1577686734,1577686763.357,0.83,0.1265,0.7,0.1855
model - 1577686734,1577686763.382,0.81,0.1292,0.78,0.1558
model - 1577686734,1577686763.406,0.83,0.1416,0.8,0.1338
model - 1577686734,1577686763.432,0.67,0.1915,0.78,0.1449
model - 1577686734,1577686763.458,0.81,0.1276,0.86,0.117
model - 1577686734,1577686763.483,0.87,0.1205,0.81,0.1325
model - 1577686734,1577686763.508,0.74,0.1955,0.82,0.1318
model - 1577686734,1577686763.535,0.79,0.1375,0.78,0.1619
model - 1577686734,1577686763.561,0.7,0.2071,0.76,0.1553
model - 1577686734,1577686763.587,0.8,0.1438,0.82,0.1444
model - 1577686734,1577686763.611,0.82,0.1367,0.77,0.1365
model - 1577686734,1577686763.637,0.77,0.1773,0.79,0.1377
model - 1577686734,1577686763.661,0.84,0.1244,0.76,0.1468
model - 1577686734,1577686763.685,0.85,0.114,0.78,0.1424
model - 1577686734,1577686763.71,0.8,0.1585,0.73,0.1825
model - 1577686734,1577686763.734,0.74,0.1697,0.83,0.1386
model - 1577686734,1577686763.76,0.82,0.1275,0.78,0.1523
model - 1577686734,1577686763.784,0.79,0.1491,0.76,0.1732
model - 1577686734,1577686763.808,0.77,0.1379,0.8,0.1446
model - 1577686734,1577686763.834,0.79,0.1394,0.75,0.1799
model - 1577686734,1577686763.866,0.78,0.1443,0.85,0.1361
model - 1577686734,1577686763.898,0.72,0.1834,0.79,0.1494
model - 1577686734,1577686763.927,0.8,0.1479,0.83,0.127
model - 1577686734,1577686763.952,0.75,0.1602,0.75,0.1829
model - 1577686734,1577686763.98,0.77,0.1516,0.78,0.1469
model - 1577686734,1577686764.005,0.82,0.1154,0.83,0.1298
model - 1577686734,1577686764.029,0.82,0.1466,0.71,0.2029
model - 1577686734,1577686764.053,0.78,0.1534,0.8,0.1461
model - 1577686734,1577686764.08,0.75,0.1564,0.78,0.1425
model - 1577686734,1577686764.104,0.85,0.1095,0.79,0.1509
model - 1577686734,1577686764.128,0.81,0.124,0.83,0.1331
model - 1577686734,1577686764.152,0.79,0.1316,0.83,0.1409
model - 1577686734,1577686764.179,0.86,0.1216,0.72,0.1916
model - 1577686734,1577686764.207,0.83,0.1259,0.83,0.1203
model - 1577686734,1577686764.234,0.78,0.1388,0.77,0.1498
model - 1577686734,1577686764.259,0.77,0.152,0.8,0.1544
model - 1577686734,1577686764.284,0.82,0.1375,0.82,0.1324
model - 1577686734,1577686764.31,0.84,0.1421,0.78,0.1434
model - 1577686734,1577686764.337,0.83,0.1333,0.77,0.1655
model - 1577686734,1577686764.361,0.74,0.1779,0.82,0.1277
model - 1577686734,1577686764.378,0.85,0.1069,0.89,0.1136
